model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gpt-4.1,200,0,what network is showing the monday night football game,ESPN,1.0,1.0,False,"The ""Monday Night Football"" game is broadcast on **ESPN** in the United States. Occasionally, there are special live simulcasts on ABC, but ESPN is the primary network for Monday Night Football games.   - *Source: [1](#), [99](#), [44](#)*  In Canada, ""Monday Night Football"" airs exclusively on **TSN**.   - *Source: [11](#), [120](#)*"
gpt-4.1,200,0,what is the form of mozart symphony no 40,G minor|minor key symphonies,1.0,1.0,False,"Mozart's Symphony No. 40 in G minor, K. 550, follows the standard four-movement form typical of classical-era symphonies. The movements are arranged as follows:  1. **First movement**: Fast (Molto allegro), in sonata form. The movement begins darkly, not with its first theme but with the accompaniment, played by the lower strings with divided violas—a technique characteristic of the period ([38](#38)). 2. **Second movement"
gpt-4.1,200,0,what was the city of beijing previously known as,Peking,0.0,0.0,False,"Beijing has been known by several different names throughout its long history:  - **Jicheng (Ji or Jicheng)**: In ancient times, the city was called Ji or Jicheng, serving as the capital of the ancient states of Ji and Yan until the unification of China by the Qin Dynasty in 221 BC. The city of Ji is believed to be located in the southwestern part of present-day urban Beijing, just south of Guang'anmen in Xicheng and Fengt"
gpt-4.1,200,0,when is the fourth movie of the divergent series coming out,never made,1.0,1.0,False,"The fourth movie of the Divergent series, originally titled **""The Divergent Series: Ascendant""**, was **planned for release on June 9, 2017** ([Document 15](#), [Document 4](#), [Document 14](#), [Document 53](#)). However, **the film was never made**. After the poor box office performance of the third film, ""Allegiant,"" the planned theatrical release of ""Ascendant"" was"
gpt-4.1,200,0,who will take the throne after the queen dies,"Charles, Prince of Wales",0.0,0.0,False,"When the Queen dies, her heir immediately and automatically succeeds to the throne without any need for confirmation or further ceremony. This is expressed in the phrase, ""The King is dead. Long live the King!"" ([Document 11](#), [Document 13](#), [Document 33](#), [Document 52](#), [Document 77](#), [Document 165](#)). In the current line of succession, Queen Elizabeth II's eldest son, Charles, Prince"
gpt-4.1,200,0,who is the girl in green day 21 guns,Lisa Stelly,1.0,1.0,False,"The girl in Green Day's ""21 Guns"" music video is portrayed by Lisa Stelly. She plays the character Gloria, one of the two protagonists (the other being Christian, played by Josh Boswell) who take refuge in a white room after robbing a bank. As the police open fire on the room, Gloria and Christian remain unharmed and embrace each other amidst the chaos ([1](#1))."
gpt-4.1,200,0,what are the zords in the power rangers movie,animal-themed Ninja Zords,0.0,0.0,False,"In **Mighty Morphin Power Rangers: The Movie** (1995), the Power Rangers use a new set of Zords called the **Ninja Zords**, which are animal-themed assault machines. Each Ranger receives a Zord based on their animal spirit, as revealed during their quest on the planet Phaedos:  - **Aisha**: Bear Ninja Zord - **Rocky**: Ape Ninja Zord - **Billy**: Wolf Ninja Zord - **Kim"
gpt-4.1,200,0,who decides the number of judges in the high court,the President of India,1.0,1.0,False,"The number of judges in a High Court is determined by the President of India. According to the provided search results:  - **Document [1]** states: ""In every High Court, there is a Chief Justice and many other judges whose number is defined by the President of India."" - **Document [2]** adds further detail: ""The number of judges in a court is decided by dividing the average institution of main cases during the last five years by the national average, or the average rate"
gpt-4.1,200,0,name the process of fusion of an egg with a sperm,fertilization|Human fertilization,1.0,1.0,False,"The process of fusion of an egg with a sperm is called **fertilization** (or **fertilisation** in British English) [[1](#1)][3][19][52][122]. During fertilization, the sperm and egg (ovum) unite to form a diploid cell called a zygote, initiating the development of a new organism.  --- **References:** 1. [Human fertilization]: ""Human fertilization is the union of a human egg and sperm"
gpt-4.1,200,0,the vascular layer of the eye is the,middle layer|The uvea|uvea,0.0,1.0,False,"The vascular layer of the eye is the **choroid**.  According to Document [7]:   > ""Choroid The choroid, also known as the choroidea or choroid coat, is the vascular layer of the eye, containing connective tissues, and lying between the retina and the sclera. ... Along with the ciliary body and iris, the choroid forms the uveal tract.""  Additionally, Document [9] states:   > ""The structure of"
gpt-4.1,200,0,the cuban revolt against spain was led by,Máximo Gomez|Antonio Maceo|José Martí,1.0,1.0,False,"The Cuban revolt against Spain was led by Cuban-born planters and other wealthy natives, most notably Carlos Manuel de Céspedes, who proclaimed Cuban independence on October 10, 1868, beginning the Ten Years' War—the first of three wars for Cuban independence from Spain. Other key leaders included Máximo Gómez, Antonio Maceo, and later José Martí, who organized and inspired the final Cuban War of Independence (1895–1898) ([59](#), [64](#),"
gpt-4.1,200,0,when was the first documented case of tool mark identification,1835,1.0,1.0,False,"The first **documented case of tool mark identification** occurred in **1835**. According to [Document 1](#1), in 1835, a member of the Bow Street Runners in London matched a recovered bullet from a murder victim to a specific mold found in a suspect's home, confirming that he made the bullet. This evidence, along with further findings in the suspect's home, led to his conviction. This case is recognized as the first successful documented instance where tool marks"
gpt-4.1,200,0,who has won the mens singles title in the australian open tennis tournament,Roger Federer,0.0,1.0,False,"The men's singles title at the Australian Open has been won by many players throughout its history. Some of the most notable and record-holding champions include:  - **Novak Djokovic**: Holds the record for the most Australian Open men's singles titles in the Open Era, with at least six titles ([2](#2), [13](#13)). - **Roger Federer**: Has won the Australian Open men's singles title six times, tying the record with Roy Emerson and Novak Djokovic ([1](#"
gpt-4.1,200,0,when did beds become popular in france and germany,the 12th century,0.0,1.0,False,"Beds have been used in France and Germany since ancient times, but their popularity, comfort, and social significance evolved over the centuries:  **France:** - **Medieval Period:** By the 12th century, beds in France became more luxurious and decorative, with wooden bedsteads adorned with inlays, carvings, and painted ornamentation. Folding beds and richly decorated bedsteads are depicted in Carolingian and 12th-century manuscripts ([1](#), [10](#)). - **"
gpt-4.1,200,0,who wrote the song the glory of love,Billy Hill,1.0,1.0,False,"The song ""The Glory of Love"" was written by Billy Hill. It was first recorded by Benny Goodman in 1936, whose version became a number one pop hit. Later, The Five Keys had a major R&B hit with their version in 1951, but the original songwriter is Billy Hill [1](#1).  **References:** - [1] ""The Glory of Love"" is a song written by Billy Hill, recorded by Benny Goodman in 1936, whose version"
gpt-4.1,200,0,who wrote the book the origin of species,Charles Darwin,1.0,1.0,False,"The book *On the Origin of Species* was written by Charles Darwin. It was first published on 24 November 1859 and is considered the foundation of evolutionary biology. In this work, Darwin introduced the scientific theory that populations evolve over generations through a process of natural selection, and he presented evidence that the diversity of life arose by common descent through a branching pattern of evolution [1](#1), [6](#6), [132](#132)."
gpt-4.1,200,0,who sang rip it up and start again,Scottish post-punk band Orange Juice|Orange Juice,0.0,0.0,False,"The phrase ""Rip It Up and Start Again"" is best known as the title of a book by Simon Reynolds about the post-punk musical genre and era, not as a song title. According to the provided search results:  - **""Rip It Up and Start Again: Postpunk 1978–1984""** is a book by Simon Reynolds, first released in the UK in April 2005 ([Document 2](#2), [Document 9](#9), [Document"
gpt-4.1,200,0,where are the winter olympics and when do they start,"Pyeongchang County, South Korea|Pyeongchang, South Korea|9 to 25 February 2018|9 February",1.0,1.0,False,"The Winter Olympics are a major international multi-sport event held every four years for sports practiced on snow and ice. The most recent Winter Olympics were held in Pyeongchang County, Gangwon Province, South Korea, from **9 to 25 February 2018** ([Document 3](#)). The next Winter Olympics are scheduled to take place in **Beijing, China**, from **4 to 20 February 2022** ([Document 8](#), [Document 16"
gpt-4.1,200,0,when does the miz and maryse show start,2018,1.0,1.0,False,"The Miz and Maryse's reality show, titled **""Miz & Mrs.""**, was set to premiere in **2018**.   - According to [Document 1](#1), ""She and her husband The Miz will also star in their own reality show titled Miz & Mrs. that will premiere in 2018.""  No specific date is given in the provided search results, but the show was scheduled to start in 2018."
gpt-4.1,200,0,where was the first season of slasher filmed,"Orangeville, Ontario, Canada|Sudbury, Parry Sound",1.0,1.0,False,"The first season of ""Slasher"" was filmed in several locations in Northern Ontario, Canada. Specifically, filming took place between July and October 2015 in the cities of Sudbury, Parry Sound, and Sault Ste. Marie, Ontario. These locations stood in for the show's fictional town of Waterbury, Canada [1][2][4][6]."
gpt-4.1,200,0,who said if a tree falls in the woods and nobody hears it,Philosopher George Berkeley|Charles Riborg Mann|George Ransom Twiss,0.0,1.0,False,"The question ""If a tree falls in a forest and no one is around to hear it, does it make a sound?"" is a philosophical riddle that has been discussed for over a century. According to the provided search results:  - The current phrasing appears to have originated in the 1910 book *Physics* by Charles Riborg Mann and George Ransom Twiss, where the question is posed from a purely physical point of view:     > ""When a tree falls in a lonely"
gpt-4.1,200,0,turkish finnish and hungarian belong to which family of languages,Uralic languages,0.0,1.0,False,"Turkish, Finnish, and Hungarian are all languages spoken in Europe and Asia, but **they do not all belong to the same language family**.  - **Finnish and Hungarian** both belong to the **Uralic language family** (specifically, the Finno-Ugric branch for Finnish and Hungarian). The Uralic languages are a family of 38 languages spoken by approximately 25 million people, predominantly in Northern Eurasia. The Uralic languages with the most native speakers"
gpt-4.1,200,0,when did united states enter world war i,April 1917,0.0,0.0,False,"The United States entered World War I on **April 6, 1917**, when Congress declared war on Germany after more than two and a half years of neutrality ([1](#), [2](#), [6](#), [7](#), [24](#), [41](#), [132](#), [184](#)). This decision was prompted by several factors, including Germany's resumption of unrestricted submarine warfare and the revelation of the Zimmermann Telegram, in"
gpt-4.1,200,0,who has given the theory of unbalanced economic growth,Hirschman,1.0,1.0,False,"The theory of unbalanced economic growth is generally associated with **Albert O. Hirschman**. According to [Document 1](#1), ""The theory is generally associated with Hirschman. He presented a complete theoretical formulation of the strategy."" Hirschman's theory suggests that underdeveloped countries, due to their scarce resources and inadequate infrastructure, should focus on investing in selected sectors rather than attempting balanced growth across all sectors. This targeted, or ""unbalanced,"" approach is intended to stimulate economic development by"
gpt-4.1,200,0,where did the term spirits for alcohol come from,Middle Eastern alchemy,1.0,1.0,False,"The term ""spirit"" in reference to alcohol originates from Middle Eastern alchemy. Alchemists in the Middle East were primarily interested in creating medical elixirs rather than turning base metals into gold. During the process of distillation, they observed that a vapor was given off and could be collected; this vapor was called the ""spirit"" of the original material. Thus, when alcohol was distilled, the resulting concentrated liquid was referred to as the ""spirit"" of wine or other fermented"
gpt-4.1,200,0,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee|First Lieutenant Israel Greene|Brevet Colonel Robert E. Lee,1.0,1.0,False,"The soldiers who ended the raid on the Harpers Ferry arsenal were led by **Colonel Robert E. Lee**, who was in overall command of the operation to retake the arsenal. The direct assault on the engine house (later known as ""John Brown's Fort"") was carried out by a detachment of U.S. Marines led by **First Lieutenant Israel Greene** ([1](#), [14](#), [15](#), [19](#), [27](#), ["
gpt-4.1,200,0,when did disney art of animation resort open,"May 31, 2012",1.0,1.0,False,"Disney's Art of Animation Resort opened in two phases: the family suites opened on May 31, 2012, and the standard rooms opened on September 15, 2012.   - [Document 1]: ""Family suites opened on May 31, 2012, and standard rooms opened on September 15, 2012."" - [Document 2]: ""rooms opened on September 15, 2012."" - [Document 17]: ""Disney's Art of"
gpt-4.1,200,0,where would a subcutaneous injection be made in the skin,the subcutis,1.0,1.0,False,"A subcutaneous injection is administered into the subcutis, which is the layer of tissue directly below the dermis and epidermis of the skin (collectively known as the cutis) [[1](#1), [3](#3), [5](#5)]. This layer is also called the hypodermis or subcutaneous tissue and is primarily composed of fat and connective tissue [[21](#21), [55](#55)].   The injection is not made into the skin"
gpt-4.1,200,0,where are most nutrients absorbed in the human digestive tract,The small intestine|small intestine,1.0,1.0,False,"Most nutrients are absorbed in the **small intestine** of the human digestive tract.  According to [Document 1](#1), the small intestine (or small bowel) is the part of the gastrointestinal tract between the stomach and the large intestine, and is where most of the end absorption of food takes place. The small intestine has three distinct regions: the duodenum, jejunum, and ileum. The primary function of the small intestine is the absorption of nutrients and minerals from food, using"
gpt-4.1,200,0,when do primary ossification centers appear in an embryo,prenatal development,0.0,0.0,False,"Primary ossification centers are the first areas of a bone to start ossifying, and they usually appear during **prenatal (fetal) development**. Specifically, in long bones, the primary ossification center appears in the **diaphysis (shaft)**, and this typically occurs **during the embryonic or early fetal period**.  - In long bones, the primary ossification center appears in the diaphysis/shaft during **fetal development** ([1](#), [4]("
gpt-4.1,200,0,where does kevins family go in home alone 2,Florida,1.0,1.0,False,"In ""Home Alone 2: Lost in New York,"" Kevin's family decides to take a trip to Florida for their Christmas vacation. However, due to a mix-up at the airport, Kevin ends up on a different plane and travels to New York City instead, while the rest of his family goes to Florida as planned ([1](#), [11](#), [16](#))."
gpt-4.1,200,0,when is season 2 of jessica jones being released,"March 8, 2018",1.0,1.0,False,"Season 2 of *Jessica Jones* was released on March 8, 2018 [[1](#1), [10](#10), [20](#20)]."
gpt-4.1,200,0,what is final season of game of thrones,The eighth|eighth|the eighth season,1.0,1.0,False,"The final season of *Game of Thrones* is **season 8**. It is the eighth and last season of the fantasy drama television series. Unlike the first six seasons, which each had ten episodes, and the seventh season, which had seven episodes, the eighth season consists of only **six episodes**. The season was announced by HBO in July 2016 and, like the previous season, it largely consists of original content not currently found in George R. R. Martin's *A"
gpt-4.1,200,0,an edge that is between a vertex and itself is a,loop,1.0,1.0,False,"An edge that is between a vertex and itself is called a **loop** (also known as a self-loop or a ""buckle"") [Document 1](#1)."
gpt-4.1,200,0,when does the little couples new season start,"September 19, 2017",1.0,1.0,False,"The new season of *The Little Couple* premiered on September 19, 2017.   - [Source: Document 1](#1)"
gpt-4.1,200,0,how tall is the actor who plays hagrid in harry potter,6ft 1in,0.0,0.0,False,"The actor who plays Hagrid in the Harry Potter films is Robbie Coltrane. Robbie Coltrane is **6 feet 1 inch (6'1"")** tall ([Document 1](#), [Document 3](#)). However, because the character Hagrid is much larger in the books and films, an unnamed 8-foot actor and former rugby player Martin Bayfield (who is notably tall) stood in for Coltrane in some scenes to emphasize Hagrid’s height (["
gpt-4.1,200,0,what is the job of justice of the peace,dispense summary justice,0.0,0.0,False,"A **justice of the peace (JP)** is a judicial officer whose main job and responsibilities vary depending on the country and jurisdiction, but generally include the following core functions:  ### 1. **Presiding Over Minor Legal Matters** - JPs typically preside over **less serious criminal offences**, such as traffic violations, petty theft, minor assaults, and breaches of the peace ([26](#), [33](#), [69](#), [14](#), [116](#))."
gpt-4.1,200,0,who won the oscar for best picture in 1976,Rocky,0.0,0.0,False,"The Oscar for Best Picture in 1976 was awarded to **""One Flew Over the Cuckoo's Nest""** at the 48th Academy Awards. [(Source)](doc:71)  > ""Jaws"" was also nominated for Best Picture that year, though it lost to Miloš Forman's ""One Flew Over the Cuckoo's Nest"" (which also won acting awards for Jack Nicholson and Louise Fletcher). (Document 71)  Therefore, **""One"
gpt-4.1,200,0,who has trained the most melbourne cup winners,Bart Cummings,1.0,1.0,False,"The trainer who has trained the most Melbourne Cup winners is **Bart Cummings**, with a record **12 Melbourne Cup victories** between 1965 and 2008. This record is unmatched in the history of the race.  Bart Cummings is widely regarded as the best Australian horse trainer of all time. His 12 Melbourne Cup wins were achieved with 11 different horses, and his record surpassed the previous benchmark of 5 wins set by Etienne de Mestre in the 19th century—a record"
gpt-4.1,200,0,who was involved in the mapp vs ohio case,Dollree Mapp,0.0,1.0,False,"The main individuals and parties involved in the *Mapp v. Ohio* case were:  - **Dollree Mapp**: The defendant, whose home in Cleveland, Ohio, was searched by police without a proper warrant. She was arrested and convicted for possession of obscene materials found during the search ([1](#), [3](#), [7](#)). - **Cleveland Police Officers**: The officers who conducted the search of Mapp's home after receiving a tip about a"
gpt-4.1,200,0,who was kat slater's sisters in eastenders,Zoe|Little Mo|Lynne,0.0,1.0,False,"Kat Slater's sisters in *EastEnders* are:  - **Lynne Slater** - **Little Mo Slater** (also known as ""Little Mo"") - **Zoe Slater**  This is confirmed in [Document 1], which states: ""Lynne is the eldest of the Slater sisters and she arrives in Albert Square in 2000 with her family: father Charlie; sisters Kat, Little Mo, and Zoe, and grandmother Mo.""   So,"
