model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gemini-2.5-flash,500,0,who sings the theme song for the proud family,Destiny's Child|Solange Knowles,1.0,1.0,False,"The theme song for ""The Proud Family"" is performed by Solange Knowles & Destiny's Child. Kyla Pratt, who voices Penny Proud in the series, also sang ""It's All About Me"" for the show's soundtrack."
gemini-2.5-flash,500,0,who wrote cant get you out of my head lyrics,Cathy Dennis and Rob Davis|Rob Davis|Cathy Dennis,1.0,1.0,False,"The lyrics for ""Can't Get You Out of My Head"" were jointly written by Cathy Dennis and Rob Davis."
gemini-2.5-flash,500,0,who may be affected by monetary penalties imposed by the irs,Taxpayers in the United States,0.0,0.0,False,"The IRS may impose monetary penalties on various individuals and entities for failures related to federal tax matters. These penalties can be substantial and are specified under federal tax law [1, 2].  **Individuals:** *   **Taxpayers who fail to file or pay on time:** Penalties apply for failures to file income tax returns or information returns, or for filing incorrect returns [6]. The penalty for failure to timely file is 5% of the unpaid tax per month (or partial month),"
gemini-2.5-flash,500,0,who turned out to be the mother on how i met your mother,Tracy McConnell,1.0,1.0,False,"The mother on *How I Met Your Mother* is Tracy McConnell, played by Cristin Milioti. She was first fully seen in the episode ""Something New"" and was promoted to a main character in season 9."
gemini-2.5-flash,500,0,what is the corporate tax rate in great britain,20%,1.0,1.0,False,"The corporate tax rate in Great Britain has varied over time. As of April 2015, the main corporate tax rate was a flat 20% [1]. This rate was reduced from 28% between 2008-2010 [1].  Historically, the corporate tax rate has seen several changes: *   **1965:** Corporation tax was introduced at 40% [25]. *   **196"
gemini-2.5-flash,500,0,what is the meaning of the name sinead,God forgave/God gratified,1.0,1.0,False,"The Irish feminine name Sinéad (pronounced /ʃɪˈneɪd/ shi-NADE) is derived from the French name Jeanette, which is cognate to the English name Janet. Janet itself is a feminine form of the Hebrew name Yohannan, meaning ""God forgave/God gratified."" In English, Sinéad is commonly translated as either Jane or Jennifer, or as the female version of the Scottish name Jean."
gemini-2.5-flash,500,0,what network is showing the monday night football game,ESPN,1.0,1.0,False,"Monday Night Football (MNF) games are broadcast on ESPN in the United States [1]. From 1970 to 2005, MNF aired on ABC [1]. In Canada, Monday Night Football airs exclusively on TSN [11]."
gemini-2.5-flash,500,0,what is the form of mozart symphony no 40,G minor|minor key symphonies,0.0,0.0,False,"Mozart's Symphony No. 40 is in four movements, following the typical arrangement for a classical-style symphony: a fast movement, a slow movement, a minuet, and another fast movement [38]. The first movement begins darkly with the accompaniment played by the lower strings with divided violas [38]. The fourth movement opens with a series of rapidly ascending notes, illustrating what is commonly referred to as the Mannheim rocket [75]. The movement is written largely in eight"
gemini-2.5-flash,500,0,what was the city of beijing previously known as,Peking,0.0,1.0,False,"The city of Beijing has been known by several names throughout its history.  Some of its previous names include: *   **Peking**: This was an earlier romanization of Beijing. *   **Jicheng (Ji)**: This was an ancient city in northern China, and the longest continuously inhabited section of modern Beijing. It served as the capital of the ancient states of Ji and Yan. *   **Yanjing**: Also known as the ""Yan Capital,"" due to its"
gemini-2.5-flash,500,0,when is the fourth movie of the divergent series coming out,never made,0.0,0.0,False,"A fourth film in The Divergent Series, titled *The Divergent Series: Ascendant*, was initially planned for a March 2017 release, which was later changed to June 2017. However, due to the poor box office performance of the third film, *The Divergent Series: Allegiant*, a theatrical release for *Ascendant* was canceled.  Instead, Lionsgate considered releasing the final film as a television movie, potentially adding new characters to continue in"
gemini-2.5-flash,500,0,who will take the throne after the queen dies,"Charles, Prince of Wales",1.0,1.0,False,"After the Queen dies, her heir apparent, Charles, Prince of Wales, will take the throne. Next in line after him is Prince William, Duke of Cambridge, followed by Prince George, Princess Charlotte, and Prince Louis. Sixth in line is Prince Henry of Wales."
gemini-2.5-flash,500,0,who is the girl in green day 21 guns,Lisa Stelly,1.0,1.0,False,"The girl in Green Day's ""21 Guns"" music video is Gloria, portrayed by Lisa Stelly [1]."
gemini-2.5-flash,500,0,what are the zords in the power rangers movie,animal-themed Ninja Zords,0.0,1.0,False,"In the 2017 Power Rangers movie, the Rangers utilize Zords that can combine to form the Megazord. The film's toyline included a T-Rex Zord toy, individual Zord toys, and a Megazord toy [2, 3, 16].  In the 1995 film, *Mighty Morphin Power Rangers: The Movie*, the Rangers return with new animal-themed Ninja Zords. They use these Ninja Z"
gemini-2.5-flash,500,0,who decides the number of judges in the high court,the President of India,0.0,1.0,False,"The number of judges in a High Court is determined by various authorities depending on the country and its specific legal framework.  In **India**, the President of India defines the number of judges in every High Court [1]. The number of judges in a court is decided by dividing the average institution of main cases during the last five years by the national average, or the average rate of disposal of main cases per judge per year in that High Court, whichever is higher [2]. For example, the Allahabad"
gemini-2.5-flash,500,0,name the process of fusion of an egg with a sperm,fertilization|Human fertilization,1.0,1.0,False,"The process of fusion of an egg with a sperm is called fertilization [1, 2, 3, 4, 5, 6, 7, 10, 12, 13, 19, 23, 24, 25, 26, 27, 29, 30, 32, 33, 34, 35, 36, 3"
gemini-2.5-flash,500,0,the vascular layer of the eye is the,middle layer|The uvea|uvea,1.0,1.0,False,"The vascular layer of the eye is the uvea, also known as the choroid, choroidea, or choroid coat. It is the middle, vascular coat of the eye, containing connective tissues, and lies between the retina and the sclera. Along with the ciliary body and iris, the choroid forms the uveal tract. The choroid provides oxygen and nourishment to the outer layers of the retina."
gemini-2.5-flash,500,0,the cuban revolt against spain was led by,Máximo Gomez|Antonio Maceo|José Martí,0.0,0.0,False,"The Cuban revolt against Spain was led by several key figures throughout different periods of the struggle for independence.  **Early Rebellions and the Ten Years' War (1868-1878):** *   **Carlos Manuel de Céspedes** initiated the Ten Years' War on October 10, 1868, by declaring Cuban independence and freeing his slaves to fight with him [4, 59, 132, 145"
gemini-2.5-flash,500,0,when was the first documented case of tool mark identification,1835,1.0,1.0,False,"The first documented case of tool mark identification occurred in 1835. A member of the Bow Street Runners in London matched a recovered bullet from a murder victim to a specific mold in a suspect's home, confirming the suspect made the bullet. Further evidence found in the suspect's home led to his conviction [1]."
gemini-2.5-flash,500,0,who has won the mens singles title in the australian open tennis tournament,Roger Federer,0.0,1.0,False,"The men's singles title at the Australian Open has been won by numerous players throughout its history. Here's a list of some of the champions mentioned in the provided documents:  *   **Roger Federer:** Won in 2018 (defeating Marin Čilić) and 2017 (defeating Rafael Nadal). He has a record-equalling six Australian Open men's singles titles. [1, 8, 19, 24,"
gemini-2.5-flash,500,0,when did beds become popular in france and germany,the 12th century,0.0,1.0,False,"Beds became popular in France and Germany at different times and in various forms.  **France:** *   **12th Century:** Bedsteads made of wood, often decorated with inlaid, carved, and painted ornamentation, were used. Folding beds, serving as couches by day, also existed, with cushions covered in silk laid upon leather. Carolingian manuscripts from this period show metal bedsteads that were higher at the head than at the feet, a style that continued into the"
gemini-2.5-flash,500,0,who wrote the song the glory of love,Billy Hill,0.0,1.0,False,"The song ""The Glory of Love"" has been written by multiple individuals for different songs with the same title.  *   **Billy Hill** wrote ""The Glory of Love"" recorded by Benny Goodman in 1936. *   **Peter Cetera, David Foster, and Diane Nini** wrote the 1986 song ""Glory of Love"" recorded by Peter Cetera. *   **Warren Davis, George Malone, and Charles Patrick** wrote ""The"
gemini-2.5-flash,500,0,who wrote the book the origin of species,Charles Darwin,1.0,1.0,False,"Charles Darwin wrote the book *On the Origin of Species* (or more completely, *On the Origin of Species by Means of Natural Selection, or the Preservation of Favoured Races in the Struggle for Life*), which was published on November 24, 1859."
gemini-2.5-flash,500,0,who sang rip it up and start again,Scottish post-punk band Orange Juice|Orange Juice,0.0,0.0,False,"The book ""Rip It Up and Start Again: Postpunk 1978–1984"" was written by Simon Reynolds."
gemini-2.5-flash,500,0,where are the winter olympics and when do they start,"Pyeongchang County, South Korea|Pyeongchang, South Korea|9 to 25 February 2018|9 February",0.0,0.0,False,"The 2022 Winter Olympics, also known as the XXIV Olympic Winter Games or Beijing 2022, are scheduled to take place in Beijing and towns in the neighboring Hebei province, People's Republic of China, from February 4 to February 20, 2022."
gemini-2.5-flash,500,0,when does the miz and maryse show start,2018,1.0,1.0,False,"The reality show ""Miz & Mrs."" starring The Miz and Maryse is scheduled to premiere in 2018 [1]."
gemini-2.5-flash,500,0,where was the first season of slasher filmed,"Orangeville, Ontario, Canada|Sudbury, Parry Sound",1.0,1.0,False,"The first season of *Slasher*, retroactively subtitled *The Executioner*, was filmed in Sudbury, Parry Sound, and Sault Ste. Marie, Ontario, Canada. These locations stood in for the fictional town of Waterbury, Canada. Filming took place between July and October 2015."
gemini-2.5-flash,500,0,who said if a tree falls in the woods and nobody hears it,Philosopher George Berkeley|Charles Riborg Mann|George Ransom Twiss,1.0,1.0,False,"The exact phrasing ""If a tree falls in the woods and nobody hears it"" is a common philosophical riddle, but its origin is often attributed to a similar question posed in the 1910 book *Physics* by Charles Riborg Mann and George Ransom Twiss [1]. The book asks, ""When a tree falls in a lonely forest, and no animal is near by to hear it, does it make a sound? Why?"" [1].  Earlier, in June 18"
gemini-2.5-flash,500,0,turkish finnish and hungarian belong to which family of languages,Uralic languages,0.0,0.0,False,"Turkish, Finnish, and Hungarian belong to different language families, though they have historically been grouped together in some theories.  *   **Hungarian and Finnish** are part of the **Uralic language family** [1, 34, 45, 62, 73, 113, 117, 176, 181, 200, 285, 325, 344"
gemini-2.5-flash,500,0,when did united states enter world war i,April 1917,0.0,0.0,False,"The United States entered World War I on April 6, 1917, more than two and a half years after the war began in Europe in July 1914."
gemini-2.5-flash,500,0,who has given the theory of unbalanced economic growth,Hirschman,1.0,1.0,False,"The theory of unbalanced economic growth is generally associated with **Hirschman** [1]. He presented a complete theoretical formulation of this strategy [1].  Additionally, **Mustafa Cicek**, a Turkish economist, developed an endogenous and unbalanced regional growth theory in his PhD thesis to explain the effects of employing unqualified rural people through government initiatives [13].  Sanjeev Sanyal has also argued that all periods of economic growth are characterized by some form of symbiotic imbalance, and that the"
gemini-2.5-flash,500,0,where did the term spirits for alcohol come from,Middle Eastern alchemy,1.0,1.0,False,"The term ""spirit"" in reference to alcohol originated from Middle Eastern alchemy. Alchemists, who were focused on medical elixirs, called the vapor given off and collected during distillation a ""spirit"" of the original material [1]. This concept was later extended to distilled substances in general [3]. The word ""alcohol"" itself also has a related origin, coming from the Arabic word ""kohl,"" which referred to a very fine powder used as an eyeliner and was considered the ""essence"""
gemini-2.5-flash,500,0,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee|First Lieutenant Israel Greene|Brevet Colonel Robert E. Lee,1.0,1.0,False,Colonel Robert E. Lee was in overall command of the operation to retake the arsenal at Harpers Ferry [1]. First Lieutenant Israel Greene led a company of U.S. Marines who defeated John Brown's party [1].
gemini-2.5-flash,500,0,when did disney art of animation resort open,"May 31, 2012",1.0,1.0,False,"Disney's Art of Animation Resort opened its family suites on May 31, 2012, and its standard rooms on September 15, 2012."
gemini-2.5-flash,500,0,where would a subcutaneous injection be made in the skin,the subcutis,1.0,1.0,False,"A subcutaneous injection is administered into the subcutis, which is the layer of skin directly below the dermis and epidermis [1]. This layer is also known as the hypodermis or superficial fascia [21, 55]. The subcutaneous tissue primarily consists of loose connective tissue and lobules of fat [54].  Common sites for subcutaneous injections include the fat tissues behind the arm [2], the abdomen, and the thigh [8, 221]. The injection is typically inserted"
gemini-2.5-flash,500,0,where are most nutrients absorbed in the human digestive tract,The small intestine|small intestine,1.0,1.0,False,"Most nutrients are absorbed in the small intestine, particularly in the jejunum and ileum [1, 272, 297]. The small intestine is specifically adapted for this function with a large surface area created by folds, villi, and microvilli [1, 116, 192, 456].  While the small intestine is the primary site for nutrient absorption, other parts of the digestive tract also contribute: *   **Du"
gemini-2.5-flash,500,0,when do primary ossification centers appear in an embryo,prenatal development,0.0,1.0,False,"Primary ossification centers appear at different times in an embryo, depending on the specific bone. Here's a breakdown:  **General Appearance:** *   Primary ossification centers generally appear during prenatal development [1, 8]. *   The beginning of the bone-building process, or primary ossification, occurs during the first trimester [15]. *   They mostly appear during fetal development, though a few short bones begin their primary ossification after birth [8].  **"
gemini-2.5-flash,500,0,where does kevins family go in home alone 2,Florida,1.0,1.0,False,"In *Home Alone 2: Lost in New York*, Kevin's family plans a trip to Florida, but Kevin accidentally boards the wrong plane and ends up in New York City [1]. His family, after realizing Kevin is missing, tracks his credit card and flies to New York to find him [8, 20]."
gemini-2.5-flash,500,0,when is season 2 of jessica jones being released,"March 8, 2018",1.0,1.0,False,"The second season of *Jessica Jones* was released on March 8, 2018."
gemini-2.5-flash,500,0,what is final season of game of thrones,The eighth|eighth|the eighth season,1.0,1.0,False,"The eighth and final season of the fantasy drama television series *Game of Thrones* was announced by HBO in July 2016 [1]. It will consist of six episodes, unlike the first six seasons which had ten episodes each, and the seventh season which had seven [1]. The final season is expected to premiere later than usual [29].  Showrunners David Benioff and D. B. Weiss stated their initial goal was to tell a ""70-hour movie,"""
gemini-2.5-flash,500,0,an edge that is between a vertex and itself is a,loop,1.0,1.0,False,"An edge that connects a vertex to itself is called a loop, or a self-loop."
gemini-2.5-flash,500,0,when does the little couples new season start,"September 19, 2017",1.0,1.0,False,"The new season of *The Little Couple* premiered on September 19, 2017."
gemini-2.5-flash,500,0,how tall is the actor who plays hagrid in harry potter,6ft 1in,0.0,0.0,False,"Robbie Coltrane, the actor who plays Hagrid in the *Harry Potter* films, is 6 feet 1 inch tall. However, in some scenes, an unnamed 8-foot actor stands in for Coltrane. Additionally, former English rugby union player Martin Bayfield portrayed Hagrid as a stunt performer in longer shots to emphasize Hagrid's height."
gemini-2.5-flash,500,0,what is the job of justice of the peace,dispense summary justice,0.0,0.0,False,"A Justice of the Peace (JP) is a judicial officer of a lower court, elected or appointed to ""keep the peace"" [1, 17]. The specific duties of a JP vary significantly by jurisdiction [1].  Common duties and responsibilities of a Justice of the Peace include: *   **Administering Oaths and Witnessing Documents** JPs are often authorized to witness and sign statutory declarations and affidavits, and to certify copies of original documents [6, 1"
gemini-2.5-flash,500,0,who won the oscar for best picture in 1976,Rocky,1.0,1.0,False,The Oscar for Best Picture in 1976 was awarded to *Rocky* at the 49th Academy Awards.
gemini-2.5-flash,500,0,who has trained the most melbourne cup winners,Bart Cummings,1.0,1.0,False,"Bart Cummings holds the record for training the most Melbourne Cup winners, with 12 victories to 2008 [1]. He won his fifth Melbourne Cup in 1975, matching a record that had stood for nearly 100 years [1].  Etienne L. de Mestre was Australia's first outstanding racehorse trainer and held the record for training the most Melbourne Cup winners for nearly 100 years, with five wins in the Cup's"
gemini-2.5-flash,500,0,who was involved in the mapp vs ohio case,Dollree Mapp,1.0,1.0,False,"In the *Mapp v. Ohio* case, Dollree Mapp was a central figure [1]. She was an employee in illegal gambling operations in Cleveland, Ohio [1]. The case also involved Cleveland police officers who searched her home [1].  Justice Tom C. Clark authored the Supreme Court's decision in *Mapp v. Ohio* [8]. Other justices involved in the 6-3 decision were Justice Potter Stewart, who concurred in the result [6], and Justices"
gemini-2.5-flash,500,0,who was kat slater's sisters in eastenders,Zoe|Little Mo|Lynne,1.0,1.0,False,"In ""EastEnders,"" Kat Slater's sisters are Lynne, Little Mo, and Zoe."
gemini-2.5-flash,500,0,when did the philadelphia eagles play in the super bowl last,Super Bowl LII,0.0,0.0,False,"The Philadelphia Eagles last played in the Super Bowl on February 4, 2024, in Super Bowl LVIII."
gemini-2.5-flash,500,0,what is the cross on a letter t called,arm|crossbar,1.0,1.0,False,"The cross on a letter ""t"" is called a **crossbar** [1].  In the context of a typeface, a short horizontal stroke, like the middle stroke of E, F, and the center of e, f, is called a bar. When strokes connect, as in A and H, or cross, as in t, it is also known as a crossbar [1]."
gemini-2.5-flash,500,0,who plays the evil doctor in wonder woman,Elena Anaya|Spanish actress Elena Anaya,1.0,1.0,False,"In the 2017 film *Wonder Woman*, the evil doctor is Dr. Isabel Maru, also known as Doctor Poison, and she is portrayed by Spanish actress Elena Anaya [1, 93]. David Thewlis also portrays Ares, who appears as Sir Patrick Morgan, and is revealed to be the main antagonist [222, 258, 377].  Other actors who have played ""evil doctors"" or similar villainous roles in various"
gemini-2.5-flash,500,0,who starred in the movie summer of 42,Oliver Conant|Christopher Norris|Gary Grimes|Katherine Allentuck|Jennifer O'Neill|Jerry Houser|Robert Mulligan|Maureen Stapleton,1.0,1.0,False,"The 1971 film *Summer of '42* starred Gary Grimes as Hermie, Jerry Houser as Oscy, Oliver Conant as Benjie, and Jennifer O'Neill as Hermie's love interest. Robert Mulligan, who directed the film, also had an uncredited role as the voice of the adult Hermie. Maureen Stapleton also appeared in a small, uncredited voice role."
gemini-2.5-flash,500,0,what album is sacrifice by elton john on,Sleeping with the Past.|Sleeping with the Past,0.0,0.0,False,
gemini-2.5-flash,500,0,when did they replace lead with graphite in pencils,never contained the element lead,1.0,1.0,False,"Pencils never contained the element lead. The misconception that pencils contain lead stems from the historical term ""plumbago"" (Latin for ""lead ore""), which was used to refer to graphite when it was first discovered in solid form around 1565. At that time, chemistry was in its infancy, and the substance was mistakenly thought to be a form of lead.  The core of pencils is made of graphite, a crystalline form of carbon, often mixed with clay to vary hardness."
gemini-2.5-flash,500,0,where can you find dna in the body,chromosomes in a cell|inside the cell nucleus,0.0,1.0,False,"DNA can be found in almost all cells of the human body, with the exception of red blood cells [2, 5]. Specifically, DNA is located in two primary places within a cell:  1.  **Nucleus (Nuclear DNA)**: The majority of DNA in eukaryotic cells, including human cells, is found inside the cell nucleus [1, 6, 11, 37, 69]. Nuclear DNA is organized into long structures called chromosomes [1,"
gemini-2.5-flash,500,0,who won the most medals in the 1924 winter olympics,Norway,1.0,1.0,False,"Norway won the most medals in the 1924 Winter Olympics, collecting a total of seventeen medals."
gemini-2.5-flash,500,0,what is the final season of downton abbey,the sixth|sixth|six|the sixth series|Six,1.0,1.0,False,"The final season of Downton Abbey was the sixth series, which aired in the autumn of 2015 in the UK and Ireland, and in January 2016 in the United States [1]. The final episode aired in the UK on December 25, 2015, on ITV [1]."
gemini-2.5-flash,500,0,which site of an enzyme is called allosteric site,regulatory site,0.0,0.0,False,"An allosteric site is a site on an enzyme, distinct from the active site, to which an effector molecule (or allosteric regulator) binds [1, 2, 3, 5, 6]. This binding causes a conformational change in the enzyme, which in turn affects the enzyme's activity [1, 3, 6].  Key characteristics of allosteric sites: *   **Distinct from the active site** They are separate pockets on the enzyme"
gemini-2.5-flash,500,0,what caused the breakup of the democratic republican party,the disputed 1824 presidential election,0.0,1.0,False,"The Democratic-Republican Party experienced a breakup due to several factors, primarily stemming from internal divisions and the contentious 1824 presidential election.  Key causes of the split include: *   **Disputed 1824 Presidential Election:** The aftermath of this election saw the party's factions take on characteristics of separate parties. Henry Clay backed John Quincy Adams, denying Andrew Jackson the presidency, which led to accusations of a ""corrupt bargain"" [1, 51,"
gemini-2.5-flash,500,0,who sings the song you'll never find another love like mine,Lou Rawls,1.0,1.0,False,"The song ""You'll Never Find Another Love Like Mine"" is performed by R&B singer Lou Rawls. It was featured on his 1976 album *All Things in Time*."
gemini-2.5-flash,500,0,where was the original flight of the phoenix filmed,"20th Century-Fox Studios|Buttercup Valley, Arizona|Pilot Knob Mesa, California",1.0,1.0,False,"Principal photography for the 1965 film ""The Flight of the Phoenix"" began on April 26, 1965, at the 20th Century-Fox Studios and 20th Century-Fox Ranch in California. Other filming locations, simulating a desert environment, included Buttercup Valley, Arizona, and Pilot Knob Mesa, California. The flying sequences were specifically filmed at Pilot Knob Mesa near Winterhaven, located in California's Imperial Valley, on the western"
