model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gemini-2.5-flash,50,0,in which regions are most of africa petroleum and natural gas found,Nigeria,0.0,0.0,False,"Most of Africa's petroleum and natural gas resources are found in several key regions across the continent.  **North Africa** is dominant in oil and gas, with Libya holding approximately 50% of Africa's oil reserves. Resources are also prevalent in Algeria and Egypt, which is the largest consumer of oil and natural gas in Africa and has the largest oil refinery capacity on the continent. Significant natural gas deposits have been found in Egypt's Western Desert, Nile Delta, and offshore from the"
gemini-2.5-flash,50,0,in which sea pearl is found in india,the Indian Ocean,0.0,1.0,False,"Pearls are found in the following seas in India: * **Indian Ocean:** Seawater pearls have been retrieved by divers in the Indian Ocean, specifically in areas like the Persian Gulf, the Red Sea, and the Gulf of Mannar. (Document 1, 9) * **Laccadive Sea:** Extraction of natural pearls is still conducted in the Laccadive Sea. (Document 4) * **Bay of Bengal:** While pearls from Basra,"
gemini-2.5-flash,50,0,how many countries are a part of opec,14,0.0,0.0,False,"As of June 2018, OPEC has 15 member countries [2]. These include six in the Middle East (Western Asia), seven in Africa, and two in South America [2]. The current members are Algeria, Angola, Ecuador, Equatorial Guinea, Gabon, Iran, Iraq, Kuwait, Libya, Nigeria, Qatar, the Republic of the Congo, Saudi Arabia, United Arab Emirates, and Venezuela [8].  However, Qatar intends to leave OPEC on January 1,"
gemini-2.5-flash,50,0,what type of car is a jeep considered,off-road vehicles|light utility vehicles|sport utility vehicles,1.0,1.0,False,"Jeep's current product range consists solely of sport utility vehicles (SUVs) and off-road vehicles, though they have also included pickup trucks in the past [1]. Some of their vehicles, like the Grand Cherokee and Wagoneer, extend into the luxury SUV segment [1, 28].  Historically, the term ""jeep"" was applied to various industrial and four-wheel drive vehicles in the late 1930s [9]. The World War II """
gemini-2.5-flash,50,0,what is the name of manchester united stadium,Old Trafford,1.0,1.0,False,"Manchester United's stadium is called Old Trafford. The club moved to Old Trafford in 1910. Before 1902, when they were known as Newton Heath, they played at North Road and then Bank Street in Clayton."
gemini-2.5-flash,50,0,who sings the theme song for the proud family,Destiny's Child|Solange Knowles,1.0,1.0,False,"The theme song for ""The Proud Family"" is performed by Solange Knowles & Destiny's Child."
gemini-2.5-flash,50,0,who wrote cant get you out of my head lyrics,Cathy Dennis and Rob Davis|Rob Davis|Cathy Dennis,1.0,1.0,False,"""Can't Get You Out of My Head"" was jointly written, composed, and produced by Cathy Dennis and Rob Davis."
gemini-2.5-flash,50,0,who may be affected by monetary penalties imposed by the irs,Taxpayers in the United States,0.0,0.0,False,"Monetary penalties imposed by the IRS can affect a wide range of individuals and entities, including:  *   **Taxpayers** who fail to meet various tax obligations, such as:     *   Underestimating tax payments or having too little tax withheld [2, 28].     *   Failing to timely file income or excise tax returns [24, 30].     *   Failing to timely pay the balance due on a tax return [11,"
gemini-2.5-flash,50,0,who turned out to be the mother on how i met your mother,Tracy McConnell,1.0,1.0,False,"The mother on *How I Met Your Mother* turned out to be Tracy McConnell, played by Cristin Milioti. She was first fully seen in the episode ""Something New"" and was promoted to a main character in season 9."
gemini-2.5-flash,50,0,what is the corporate tax rate in great britain,20%,0.0,0.0,False,"In the United Kingdom, corporation tax is levied on the profits of UK-resident companies and on the profits of overseas entities with permanent establishments in the UK [4].  Historically, the corporate tax rate has varied: *   **1965:** Corporation tax was introduced at 40% [25]. *   **1973:** A main rate of 52% and a smaller companies' rate of 42% were created [5]. *"
gemini-2.5-flash,50,0,what is the meaning of the name sinead,God forgave/God gratified,0.0,0.0,False,"The Irish feminine name Sinéad is derived from the French Jeanette, which is cognate to the English Janet. Janet itself is a feminine form of the Hebrew Yohannan, meaning ""God forgave"" or ""God gratified"" [1]. The name Sinéad is generally translated into English as either Jane or Jennifer, or as the female version of the Scottish name Jean [1]. It is also a diminutive form of the name Siobhan [5]."
gemini-2.5-flash,50,0,what network is showing the monday night football game,ESPN,1.0,1.0,False,"Monday Night Football (MNF) is broadcast on ESPN in the United States [1]. In Canada, Monday Night Football airs exclusively on TSN [11]."
gemini-2.5-flash,50,0,what is the form of mozart symphony no 40,G minor|minor key symphonies,0.0,0.0,False,"Mozart's Symphony No. 40 is structured in four movements, following the typical arrangement for a classical-style symphony: a fast movement, a slow movement, a minuet, and another fast movement [38]. The first movement begins darkly with the accompaniment played by the lower strings with divided violas, rather than with its first theme [38]. The finale features eight-bar phrases, aligning with the general rhythmic squareness found in classical-era symphony finales [13"
gemini-2.5-flash,50,0,what was the city of beijing previously known as,Peking,1.0,1.0,False,"The city of Beijing has been known by several names throughout its history. It was formerly romanized as Peking [1].  Some of its previous names include: *   **Jicheng** or the City of Ji, until the 2nd century AD [2]. *   **Yanjing** or the ""Yan Capital,"" due to its historical association with the State of Yan [2, 8]. *   **Nanjing** (meaning ""Southern Capital"") during the"
gemini-2.5-flash,50,0,when is the fourth movie of the divergent series coming out,never made,0.0,0.0,False,"A fourth film, ""The Divergent Series: Ascendant,"" was initially planned for a March 2017 release, which was later changed to June 2017 [27]. However, due to the poor box office performance of the third film, ""Allegiant,"" a theatrical release for ""Ascendant"" was canceled [1, 38].  Instead, the producers considered creating the fourth film as a television movie, which would add new characters and potentially lead to"
gemini-2.5-flash,50,0,who will take the throne after the queen dies,"Charles, Prince of Wales",1.0,1.0,False,"Upon the death of Queen Elizabeth II, her eldest son, Charles, Prince of Wales, will immediately and automatically succeed to the throne as King Charles III [1, 6, 11, 13, 17, 33, 34, 35, 42, 45, 46]. This immediate succession occurs without any need for confirmation or further ceremony [11, 13, 33, 45]."
gemini-2.5-flash,50,0,who is the girl in green day 21 guns,Lisa Stelly,1.0,1.0,False,"The girl in Green Day's ""21 Guns"" music video is Lisa Stelly, who plays the role of Gloria, one of the album's two protagonists."
gemini-2.5-flash,50,0,what are the zords in the power rangers movie,animal-themed Ninja Zords,0.0,0.0,False,"The 2017 *Power Rangers* film features several Zords. The individual Zords are revealed as toys on November 15, 2016, and the T-Rex Zord toy was revealed on October 28, 2016 [16]. These Zords can combine to form the Megazord, a toy of which was revealed on November 4, 2016 [16]. The Rangers use their Zords to"
gemini-2.5-flash,50,0,who decides the number of judges in the high court,the President of India,1.0,1.0,False,"The number of judges in a High Court is decided by the President of India. This number is determined by dividing the average number of main cases instituted over the last five years by the national average, or the average rate of disposal of main cases per judge per year in that High Court, whichever is higher."
gemini-2.5-flash,50,0,name the process of fusion of an egg with a sperm,fertilization|Human fertilization,1.0,1.0,False,"The process of fusion of an egg with a sperm is called fertilization [1, 2, 3, 10, 19]. This union results in the formation of a diploid cell known as a zygote [2, 3, 10, 12, 13, 19, 23]."
gemini-2.5-flash,50,0,the vascular layer of the eye is the,middle layer|The uvea|uvea,1.0,1.0,False,"The vascular layer of the eye is the choroid, also known as the choroidea or choroid coat [7]. It is the vascular middle layer of the eye, traditionally divided into three areas from front to back [1, 7]. The choroid contains connective tissues and lies between the retina and the sclera [7]. Along with the ciliary body and iris, the choroid forms the uveal tract [7]. The choroid provides oxygen and nourishment to the outer layers of"
gemini-2.5-flash,50,0,the cuban revolt against spain was led by,Máximo Gomez|Antonio Maceo|José Martí,0.0,0.0,False,"The Cuban revolt against Spain was led by several figures throughout different periods.  **Early Rebellions:** *   **José Antonio Aponte** organized a prominent slave rebellion in 1812, aiming to abolish slavery and overthrow colonial tyranny [3, 26]. *   **Joaquín Infante** led a separatist rebellion among the Cuban Creole aristocracy in 1809 and 1810 [14]. *   **Joaquín"
gemini-2.5-flash,50,0,when was the first documented case of tool mark identification,1835,1.0,1.0,False,"The first documented case of tool mark identification occurred in 1835. A member of the Bow Street Runners in London matched a recovered bullet from a murder victim to a specific mold in a suspect's home, confirming the suspect made the bullet. Further evidence found in the suspect's home led to his conviction [1]."
gemini-2.5-flash,50,0,who has won the mens singles title in the australian open tennis tournament,Roger Federer,0.0,1.0,False,"The men's singles title in the Australian Open tennis tournament has been won by several players, including:  *   **Roger Federer** (2018, 2017) [1, 19] *   **Novak Djokovic** (2016, 2015) [2, 13, 43] *   **Stanislas Wawrinka** (2014) [18]"
gemini-2.5-flash,50,0,when did beds become popular in france and germany,the 12th century,0.0,1.0,False,"Beds became popular in France and Germany at different times and in various forms.  In France: *   **12th Century:** Bedsteads made of wood, decorated with inlaid, carved, and painted ornamentation, were used. Folding beds that served as couches by day were also common. Carolingian manuscripts show metal bedsteads, a style that continued until the 13th century. *   **14th Century:** Feather beds became highly prized possessions. *"
gemini-2.5-flash,50,0,who wrote the song the glory of love,Billy Hill,0.0,1.0,False,"The song ""Glory of Love"" has been written by different people for different versions.  *   **Billy Hill** wrote ""The Glory of Love,"" which was recorded by Benny Goodman in 1936 and became a number one pop hit. The Five Keys also had a number one R&B hit with their version in 1951. *   **Peter Cetera, David Foster, and Diane Nini** wrote and composed the 1986 song"
gemini-2.5-flash,50,0,who wrote the book the origin of species,Charles Darwin,1.0,1.0,False,"Charles Darwin wrote the book *On the Origin of Species*. It was published on November 24, 1859."
gemini-2.5-flash,50,0,who sang rip it up and start again,Scottish post-punk band Orange Juice|Orange Juice,0.0,0.0,False,"""Rip It Up and Start Again"" is a book by Simon Reynolds on the post-punk musical genre and era [2, 9]. It was first released in the UK in April 2005 by Faber & Faber, with a US edition published by Penguin Books in February 2006 [2, 9]. The book is widely referenced as post-punk doctrine, though Reynolds has stated it only covers aspects of post-punk he had a personal inclination toward [1"
gemini-2.5-flash,50,0,where are the winter olympics and when do they start,"Pyeongchang County, South Korea|Pyeongchang, South Korea|9 to 25 February 2018|9 February",0.0,0.0,False,"The 2022 Winter Olympics, also known as Beijing 2022, are scheduled to take place from February 4 to February 20, 2022, in Beijing and towns in the neighboring Hebei province, People's Republic of China."
gemini-2.5-flash,50,0,when does the miz and maryse show start,2018,1.0,1.0,False,"The reality show ""Miz & Mrs."" starring The Miz and Maryse is scheduled to premiere in 2018."
gemini-2.5-flash,50,0,where was the first season of slasher filmed,"Orangeville, Ontario, Canada|Sudbury, Parry Sound",1.0,1.0,False,"The first season of *Slasher*, retroactively subtitled *The Executioner*, was filmed between July and October 2015 in Sudbury, Parry Sound, and Sault Ste. Marie, Ontario, Canada. These three Northern Ontario municipalities, specifically the cities of Sudbury and Sault Ste. Marie, and the town of Parry Sound, stood in for the show's fictional setting of Waterbury, Canada."
gemini-2.5-flash,50,0,who said if a tree falls in the woods and nobody hears it,Philosopher George Berkeley|Charles Riborg Mann|George Ransom Twiss,0.0,1.0,False,"The exact origin of the phrase ""If a tree falls in the woods and nobody hears it"" is not definitively attributed to a single individual.  However, the current phrasing appears to have originated in the 1910 book *Physics* by Charles Riborg Mann and George Ransom Twiss. They posed the question, ""When a tree falls in a lonely forest, and no animal is near by to hear it, does it make a sound? Why?"" from a purely physical perspective [1"
gemini-2.5-flash,50,0,turkish finnish and hungarian belong to which family of languages,Uralic languages,1.0,1.0,False,"Finnish and Hungarian belong to the Uralic language family [1, 34, 45]. The Uralic languages are a language family of 38 languages spoken by approximately 25 million people, predominantly in Northern Eurasia [1]. Hungarian, Finnish, and Estonian are the Uralic languages with the most native speakers and are official languages of Hungary, Finland, Estonia, and the European Union [1].  Historically, there have been discussions and theories about the relationship between Hungarian,"
gemini-2.5-flash,50,0,when did united states enter world war i,April 1917,0.0,0.0,False,"The United States declared war on Germany on April 6, 1917, marking its entry into World War I. On December 7, 1917, the U.S. also declared war on Austria-Hungary."
gemini-2.5-flash,50,0,who has given the theory of unbalanced economic growth,Hirschman,1.0,1.0,False,"The theory of unbalanced economic growth is generally associated with Hirschman, who presented a complete theoretical formulation of the strategy [1]. Mustafa Cicek, a Turkish economist, also modeled the concept of developing by working within his PhD thesis, designing an endogenous and unbalanced regional growth theory [13]. Additionally, Sanjeev Sanyal has argued that all periods of economic growth are characterized by some form of symbiotic imbalance, and that the focus should be on managing these distortions rather than forcing a return to"
gemini-2.5-flash,50,0,where did the term spirits for alcohol come from,Middle Eastern alchemy,1.0,1.0,False,"The term ""spirit"" in reference to alcohol originated from Middle Eastern alchemy [1]. Alchemists were interested in medical elixirs, and the vapor collected during distillation, such as that of alcohol, was called a ""spirit"" of the original material [1]. This concept considered the vapor to be the essence or ""spirit"" of the substance [2].  The word ""alcohol"" itself also has a related origin. It comes from the Arabic word ""kohl,"" which referred to a"
gemini-2.5-flash,50,0,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee|First Lieutenant Israel Greene|Brevet Colonel Robert E. Lee,1.0,1.0,False,"Colonel Robert E. Lee was in overall command of the operation to retake the arsenal at Harpers Ferry [1]. First Lieutenant Israel Greene led the company of U.S. Marines that defeated John Brown's party [1]. Lee sent Lt. J. E. B. Stuart to negotiate a surrender with Brown, and when Brown refused, Stuart signaled Greene to attack [15, 14]. Greene then led the Marines in storming the engine house where Brown and his men were"
gemini-2.5-flash,50,0,when did disney art of animation resort open,"May 31, 2012",1.0,1.0,False,"Disney's Art of Animation Resort opened its family suites on May 31, 2012, and its standard rooms on September 15, 2012."
gemini-2.5-flash,50,0,where would a subcutaneous injection be made in the skin,the subcutis,1.0,1.0,False,"A subcutaneous injection is administered into the subcutis, which is the layer of skin directly below the dermis and epidermis [1]. This layer is also known as the hypodermis or superficial fascia [21]. The injection is made into the fat tissues, often behind the arm [2]."
gemini-2.5-flash,50,0,where are most nutrients absorbed in the human digestive tract,The small intestine|small intestine,1.0,1.0,False,"Most nutrients are absorbed in the small intestine [1]. The small intestine is the primary site for the absorption of nutrients and minerals from food [1]. It uses small, finger-like protrusions called villi to facilitate this process [1].  While the small intestine is where most absorption occurs, other parts of the digestive tract also play a role: *   **Stomach:** Some absorption occurs in the stomach [11]. *   **Large Intestine (Colon):** The large"
gemini-2.5-flash,50,0,when do primary ossification centers appear in an embryo,prenatal development,1.0,1.0,False,"Primary ossification centers appear during prenatal development, typically in the central part of each developing bone [1].  Specific examples of when primary ossification centers appear in an embryo: *   **Long bones:** Primary ossification centers are present in all long bones of the limbs, including the femur, by the 12th week of development [21]. In the humerus, the center for the body appears near the middle of the diaphysis in the eighth week of fetal life ["
gemini-2.5-flash,50,0,where does kevins family go in home alone 2,Florida,1.0,1.0,False,"In *Home Alone 2: Lost in New York*, Kevin's family plans a trip to Florida. However, Kevin accidentally boards the wrong plane and ends up in New York City. His family, after realizing he is missing and tracking his credit card, flies to New York to find him."
gemini-2.5-flash,50,0,when is season 2 of jessica jones being released,"March 8, 2018",1.0,1.0,False,"Season 2 of Jessica Jones was released on March 8, 2018."
gemini-2.5-flash,50,0,what is final season of game of thrones,The eighth|eighth|the eighth season,1.0,1.0,False,"The eighth and final season of the fantasy drama television series *Game of Thrones* was announced by HBO in July 2016. Unlike the first six seasons, which each had ten episodes, and the seventh, which had seven episodes, the eighth season will have only six episodes. Like the previous season, it will largely consist of original content not currently found in George R. R. Martin's *A Song of Ice and Fire* series. Instead, it will adapt material Martin has"
gemini-2.5-flash,50,0,an edge that is between a vertex and itself is a,loop,1.0,1.0,False,"An edge that connects a vertex to itself is called a loop, or a self-loop."
gemini-2.5-flash,50,0,when does the little couples new season start,"September 19, 2017",1.0,1.0,False,"The new season of The Little Couple premiered on September 19, 2017."
gemini-2.5-flash,50,0,how tall is the actor who plays hagrid in harry potter,6ft 1in,0.0,0.0,False,"Robbie Coltrane, the actor who plays Hagrid in the Harry Potter films, is 6 feet 1 inch tall. However, an unnamed 8-foot actor stands in for Coltrane in some scenes to emphasize Hagrid's height. Martin Bayfield, a former English rugby union player, also portrayed Hagrid as a stunt performer in longer shots for the same reason."
gemini-2.5-flash,50,0,what is the job of justice of the peace,dispense summary justice,0.0,0.0,False,"A Justice of the Peace (JP) is a judicial officer who performs various duties depending on the jurisdiction. Historically, the role originated in 12th century England with ""keepers of the peace"" and the title ""justice of the peace"" deriving from 1361 [9, 30, 17].  The job of a Justice of the Peace can include:  *   **Dispensing Summary Justice and Presiding Over Cases** JPs may preside over lower or"
gemini-2.5-flash,50,0,who won the oscar for best picture in 1976,Rocky,1.0,1.0,False,"In 1976, the Academy Award for Best Picture went to *Rocky* at the 49th Academy Awards ceremony. Other films that were major champions at the ceremony, each with four Oscars, included *Network* and *All the President's Men*."
gemini-2.5-flash,50,0,who has trained the most melbourne cup winners,Bart Cummings,1.0,1.0,False,"Bart Cummings has trained the most Melbourne Cup winners, with a total of 12 victories. He achieved this record by 2008 [1, 39]. His final Melbourne Cup win was with Viewed in 2008 [39]. Cummings also trained both the first and second placed horses in the Melbourne Cup in 1965, 1966, 1974, 1975, and 1991 ["
gemini-2.5-flash,50,0,who was involved in the mapp vs ohio case,Dollree Mapp,1.0,1.0,False,"The Mapp v. Ohio case involved Dollree Mapp, who was an employee in illegal gambling rackets [1]. Police officers searched her home based on an anonymous tip, looking for a numbers operator and illegal betting slips [1, 9]. During the search, they found betting slips, a pistol, and pornographic books and pictures [3]. Mapp was initially cleared of a misdemeanor charge for possessing numbers paraphernalia, but later prosecuted for possession of the books after she refused to testify against her"
gemini-2.5-flash,50,0,who was kat slater's sisters in eastenders,Zoe|Little Mo|Lynne,1.0,1.0,False,"In *EastEnders*, Kat Slater's sisters are Lynne, Little Mo, and Zoe. Lynne is the eldest of the Slater sisters. Lynne is also aware that Zoe is Kat's daughter and helps keep this family secret until Kat reveals the truth to Zoe."
gemini-2.5-flash,50,0,when did the philadelphia eagles play in the super bowl last,Super Bowl LII,1.0,1.0,False,"The Philadelphia Eagles last played in the Super Bowl following the 2017 season, in Super Bowl LII, where they defeated the New England Patriots 41-33."
gemini-2.5-flash,50,0,what is the cross on a letter t called,arm|crossbar,0.0,0.0,False,"The cross on a letter T is called a Tau cross, also known as a ""crux commissa"" [10, 12]. It is named after the Greek letter tau, which in its uppercase form, looks like the Latin and English letter T [10]. This T-shaped cross is also referred to as Saint Anthony's cross, due to its association with Saint Anthony of Egypt [10, 12]."
gemini-2.5-flash,50,0,who plays the evil doctor in wonder woman,Elena Anaya|Spanish actress Elena Anaya,0.0,1.0,False,"Several actors have played ""evil doctors"" in Wonder Woman adaptations and comics:  *   **Elena Anaya** portrayed Doctor Poison (Princess Maru incarnation) in the 2017 film *Wonder Woman* [1]. *   **David Thewlis** portrayed Ares, who was disguised as Sir Patrick Morgan, in the 2017 film *Wonder Woman* [22]. While not a ""doctor"" in the traditional sense, he was a primary antagonist."
gemini-2.5-flash,50,0,who starred in the movie summer of 42,Oliver Conant|Christopher Norris|Gary Grimes|Katherine Allentuck|Jennifer O'Neill|Jerry Houser|Robert Mulligan|Maureen Stapleton,1.0,1.0,False,"The movie *Summer of '42* starred Gary Grimes as Hermie, Jerry Houser as Oscy, Oliver Conant as Benjie, Jennifer O'Neill as Hermie's love interest, and Katherine Allentuck and Christopher Norris as a pair of girls. Robert Mulligan also had an uncredited role as the voice of the adult Hermie, and Maureen Stapleton appeared in a small, uncredited voice role."
gemini-2.5-flash,50,0,what album is sacrifice by elton john on,Sleeping with the Past.|Sleeping with the Past,1.0,1.0,False,"The song ""Sacrifice"" by Elton John is on the 1989 album *Sleeping with the Past* [1]."
gemini-2.5-flash,50,0,when did they replace lead with graphite in pencils,never contained the element lead,1.0,1.0,False,"Pencils never contained the element lead. The misconception that pencils contain lead stems from the historical term ""plumbago"" (Latin for ""lead ore"") given to graphite when it was first discovered in solid form, as it was thought to be a type of lead. This led to the pencil core being referred to as ""lead"" or a ""lead,"" and in some languages, the word for pencil literally means ""lead pen.""  Modern pencil lead is typically a mix of powdered graphite and clay"
gemini-2.5-flash,50,0,where can you find dna in the body,chromosomes in a cell|inside the cell nucleus,0.0,0.0,False,"DNA can be found in almost all cells of the human body, with the exception of red blood cells. Specifically, DNA is located in two main places within a cell:  *   **Nucleus:** This is where the majority of DNA is stored in eukaryotic cells, organized into chromosomes. This nuclear DNA is inherited from both parents. *   **Mitochondria:** These cellular organelles also contain their own DNA, known as mitochondrial DNA (mtDNA). Mitochondrial DNA is inherited maternally."
gemini-2.5-flash,50,0,who won the most medals in the 1924 winter olympics,Norway,1.0,1.0,False,"In the 1924 Winter Olympics, Norway won the most medals, collecting seventeen in total [1]."
gemini-2.5-flash,50,0,what is the final season of downton abbey,the sixth|sixth|six|the sixth series|Six,1.0,1.0,False,"The sixth series of Downton Abbey was confirmed to be the final series [1]. The final episode aired in the UK on December 25, 2015, on ITV [1]."
gemini-2.5-flash,50,0,which site of an enzyme is called allosteric site,regulatory site,1.0,1.0,False,"An allosteric site is a regulatory site on an enzyme that is distinct from the active site [1, 3, 5, 6]. It is a pocket on the enzyme where a modulator molecule (also known as an allosteric regulator or effector molecule) binds [1, 3, 5, 6]. This binding alters the enzyme's activity by causing conformational changes in the protein [1, 3, 6].  Key characteristics of an allosteric"
