model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
claude-sonnet-4-6,30,0,what part of the brain is in the middle cranial fossa,pituitary gland|the temporal lobes|the pituitary gland|temporal lobes,0.0,1.0,False,"Based on the search results, the **middle cranial fossa** houses the following parts of the brain:  1. **Temporal lobes** of the brain - as stated in Document [1]: ""It houses the temporal lobes of the brain and the pituitary gland.""  2. **Pituitary gland (hypophysis)** - Document [27] further confirms this, describing the **sella turcica**, a deep depression within the middle"
claude-sonnet-4-6,30,0,where do the greasers live in the outsiders,"Tulsa, Oklahoma",1.0,1.0,False,"Based on the search results, the Greasers in *The Outsiders* live in **Tulsa, Oklahoma**. As stated in Document [1], ""The story in the book takes place in Tulsa, Oklahoma, in 1965, but this is never explicitly stated in the book."" This is further supported by Document [18], which references the filming location and museum also being situated in Tulsa."
claude-sonnet-4-6,30,0,who died in the plane crash greys anatomy,Dr. Lexie Grey|Lexie,0.0,1.0,False,"Based on the search results, in Grey's Anatomy, the plane crash (which occurred in the Season 8 finale ""Flight"") resulted in the following deaths:  1. **Dr. Lexie Grey** (played by Chyler Leigh) - died in the plane crash itself, as stated in Document [1]: ""Dr. Lexie Grey (Chyler Leigh) ultimately dies.""  2. **Dr. Mark Sloan** ("
claude-sonnet-4-6,30,0,where do they grow hops in the us,"Yakima (Washington)|Idaho|Washington|western Canyon County, Idaho|Willamette (Oregon)|Oregon",0.0,1.0,False,"## Hop Growing Regions in the United States  Based on the search results, hops are primarily grown in the following areas of the United States:  ### Pacific Northwest (Major Production Centers) - **Yakima Valley, Washington** - one of the most important production centers in the country - **Willamette Valley, Oregon** - another key production hub - **Western Canyon County, Idaho** - including the communities of **Parma, Wilder,"
claude-sonnet-4-6,30,0,what's the dog's name on tom and jerry,Spike,1.0,1.0,False,"Based on the search results, the main dog character on Tom and Jerry is **Spike** (occasionally referred to as **Butch** or **Killer**). He is described as a stern but occasionally dumb American bulldog who is particularly disapproving of cats but a softie when it comes to mice. Spike first appeared in the 1942 Tom and Jerry cartoon *Dog Trouble*.  Spike also has a son named **Tyke**, a small"
claude-sonnet-4-6,30,0,in which regions are most of africa petroleum and natural gas found,Nigeria,0.0,1.0,False,"## Regions Where Most of Africa's Petroleum and Natural Gas Are Found  Based on the provided search results, Africa's petroleum and natural gas resources are concentrated in the following key regions:  ### North Africa North Africa is **dominant in oil and gas**, with **Libya** obtaining approximately **50% of the oil reserves** available in Africa. Algeria is also a significant producer of both oil and natural gas (Document [10]).  ### West Africa / Niger Delta Region **Nigeria**"
claude-sonnet-4-6,30,0,in which sea pearl is found in india,the Indian Ocean,0.0,0.0,False,"## Pearl Fishing Seas in India  Based on the search results, pearls in India are primarily found in the following bodies of water:  ### 1. **Gulf of Mannar** (between Sri Lanka and India) This is the most historically significant pearl fishing area in India. The ancient chronicle **Mahavamsa** mentions the thriving pearl industry in the port of Oruwella in the Gulf of Mannar. It was also noted as the source"
claude-sonnet-4-6,30,0,how many countries are a part of opec,14,0.0,1.0,False,"Based on the provided search results, the number of OPEC member countries has changed over time:  - As of **February 2018**, OPEC consisted of **14 nations** (Document 1). - As of **June 2018**, OPEC had **15 member countries**: six in the Middle East (Western Asia), seven in Africa, and two in South America (Document 2).  However, it is worth noting that **Qatar announced its"
claude-sonnet-4-6,30,0,what type of car is a jeep considered,off-road vehicles|light utility vehicles|sport utility vehicles,0.0,1.0,False,"## What Type of Car Is a Jeep Considered?  Based on the search results, a Jeep is primarily considered a **sport utility vehicle (SUV)** and **off-road vehicle**.  ### Key Classifications:  - **SUVs and Off-Road Vehicles**: According to Document [1], ""Jeep's current product range consists solely of sport utility vehicles and off-road vehicles,"" though it has also included pickup trucks in the past."
claude-sonnet-4-6,30,0,what is the name of manchester united stadium,Old Trafford,1.0,1.0,False,"Based on the search results, the home stadium of Manchester United Football Club is called **Old Trafford**. According to the documents, Manchester United moved to Old Trafford in **1910**, and it is located in **Greater Manchester, England**. The stadium's record attendance was registered on 25 March 1939, when 76,962 spectators attended an FA Cup semi-final between Wolverhampton Wanderers and Grimsby Town."
claude-sonnet-4-6,30,0,who sings the theme song for the proud family,Destiny's Child|Solange Knowles,1.0,1.0,False,"Based on the search results, the theme song for *The Proud Family* is performed by **Destiny's Child** and **Solange Knowles**. According to Document [1], Destiny's Child and Solange Knowles perform the theme song for the show. This is further supported by Document [20], which notes that Solange Knowles ""was featured on"" the theme song for *The Proud Family* television series in 2001."
claude-sonnet-4-6,30,0,who wrote cant get you out of my head lyrics,Cathy Dennis and Rob Davis|Rob Davis|Cathy Dennis,0.0,1.0,False,"## Songwriters of ""Can't Get You Out of My Head""  Based on the search results, **""Can't Get You Out of My Head""** was **jointly written, composed, and produced by Cathy Dennis and Rob Davis**.  The song was created for Kylie Minogue's eighth studio album *Fever* (2001). According to the documents, the songwriting process was described as very natural and collaborative:  - **Rob Davis** began"
claude-sonnet-4-6,30,0,who may be affected by monetary penalties imposed by the irs,Taxpayers in the United States,0.0,0.0,False,"## Who May Be Affected by Monetary Penalties Imposed by the IRS  Based on the provided sources, a wide range of individuals and entities may be subject to monetary penalties imposed by the IRS:  ### Individual Taxpayers - Taxpayers who **fail to timely file** income or excise tax returns face a penalty of 5% of unpaid tax per month, up to 25% ([Document 24](IRS penalties)) - Taxp"
claude-sonnet-4-6,30,0,who turned out to be the mother on how i met your mother,Tracy McConnell,1.0,1.0,False,"Based on the search results, the mother on *How I Met Your Mother* was revealed to be **Tracy McConnell**, played by actress **Cristin Milioti**. She is referred to throughout the series simply as ""The Mother"" and first appeared fully in the Season 8 finale episode ""Something New,"" before being promoted to a main character in Season 9.  Tracy was born on September 19, 1984, and was a bass guitar player in"
claude-sonnet-4-6,30,0,what is the corporate tax rate in great britain,20%,0.0,1.0,False,"## Corporate Tax Rate in Great Britain  Based on the search results, the corporate tax rate in the United Kingdom has changed significantly over time:  ### Current/Recent Rate - As of **April 2015**, the UK corporation tax was reduced to a **flat rate of 20%**, following tax competition between jurisdictions that reduced the main rate from **28% (2008-2010)** down to 20%.  ### Historical Rates | Period | Main Rate |"
claude-sonnet-4-6,30,0,what is the meaning of the name sinead,God forgave/God gratified,0.0,0.0,False,"## Meaning of the Name Sinéad  Based on the search results, **Sinéad** is an **Irish feminine name** with the following origins and meanings:  ### Etymology - Sinéad is **derived from the French name Jeanette**, which is itself a diminutive form of Jean - It is also described as a **diminutive form of the Irish name Siobhán** (after French ""Jeannette"")"
claude-sonnet-4-6,30,0,what network is showing the monday night football game,ESPN,1.0,1.0,False,"Based on the search results, **ESPN** is the network currently showing Monday Night Football. As stated in Document [1], ""ESPN Monday Night Football (abbreviated as MNF) is a live television broadcast of weekly National Football League (NFL) games on **ESPN** in the United States."" It was previously aired on ABC from 1970 to 2005, but has since moved to ESPN, which is ABC's sister cable network."
claude-sonnet-4-6,30,0,what is the form of mozart symphony no 40,G minor|minor key symphonies,0.0,1.0,False,"## Form of Mozart's Symphony No. 40  Based on the search results, Mozart's **Symphony No. 40 in G minor, KV. 550** (1788) follows the traditional classical symphonic structure. Here are the key details about its form:  ### General Structure The symphony is part of a **set of three symphonies** (Nos. 39, 40, and 41) that Mozart composed in rapid succession during the summer of"
claude-sonnet-4-6,30,0,what was the city of beijing previously known as,Peking,0.0,0.0,False,"## Previous Names of Beijing  The city of Beijing has been known by several different names throughout its long history:  1. **Jicheng (City of Ji)** – This was one of the earliest names, used until around the 2nd century AD. It was associated with the **State of Yan**, which is why Beijing is also known as **Yanjing** (""Yan Capital"") [Document 2].  2. **Youzhou** – The"
claude-sonnet-4-6,30,0,when is the fourth movie of the divergent series coming out,never made,0.0,0.0,False,"Based on the provided search results, the fourth movie of the Divergent Series, titled **""Ascendant,"" will not be coming out as a theatrical film**. Due to the poor box office performance of the third film, *Allegiant* (2016), which grossed only $179 million, Lionsgate decided to shift the fourth film to a **television movie format**, potentially followed by a TV spinoff series.  Further complicating matters, in"
claude-sonnet-4-6,30,0,who will take the throne after the queen dies,"Charles, Prince of Wales",1.0,1.0,False,"Based on the search results, specifically Document [1] and Document [13], when Queen Elizabeth II dies, **Charles, Prince of Wales** (her eldest son and heir apparent) will immediately and automatically succeed to the throne, becoming King. This succession happens instantly upon the Queen's death, with no need for confirmation or further ceremony.  As outlined in Document [1], the current line of succession is: 1. **Charles, Prince of Wales** (heir apparent, eldest son)"
claude-sonnet-4-6,30,0,who is the girl in green day 21 guns,Lisa Stelly,1.0,1.0,False,"Based on the search results, the girl in Green Day's ""21 Guns"" music video is **Lisa Stelly**, who plays the character **Gloria**. She is one of the album's two protagonists, alongside Christian (played by Josh Boswell). In the video, the couple takes refuge in a white room after robbing a bank, where they are surrounded by police who open fire through the window."
claude-sonnet-4-6,30,0,what are the zords in the power rangers movie,animal-themed Ninja Zords,1.0,1.0,False,"Based on the search results, in **Mighty Morphin Power Rangers: The Movie** (1995), the Rangers obtain new **animal-themed Ninja Zords** after traveling to the planet Phaedos to acquire the Great Power.  Each Ranger's Ninja Zord was based on their individual **Ninjetti animal spirit**, which were awakened by Dulcea:  - **Tommy** (Falcon) — the Falcon Z"
claude-sonnet-4-6,30,0,who decides the number of judges in the high court,the President of India,0.0,0.0,False,"Based on the provided search results, the number of judges in a High Court is decided by different authorities depending on the country:  - **In India**, according to Document [2], the number of judges in a High Court is decided by **dividing the average institution of main cases during the last five years by the national average, or the average rate of disposal of main cases per judge per year in that High Court, whichever is higher**. Additionally, Document [1] states that"
claude-sonnet-4-6,30,0,name the process of fusion of an egg with a sperm,fertilization|Human fertilization,0.0,1.0,False,"## Fertilisation  The process of fusion of an egg with a sperm is called **fertilisation** (also known as **conception**).  During this process, a sperm and an egg fuse to form a **diploid cell known as a zygote**. As described in the search results, human fertilization is ""the union of a human egg and sperm, usually occurring in the ampulla of the fallopian tube,"" and ""the result of this union"
claude-sonnet-4-6,30,0,the vascular layer of the eye is the,middle layer|The uvea|uvea,0.0,0.0,False,"Based on the provided search results, the vascular layer of the eye is the **choroid** (also known as the choroidea or choroid coat). According to Document [7], ""The choroid, also known as the choroidea or choroid coat, is the vascular layer of the eye, containing connective tissues, and lying between the retina and the sclera."" It provides oxygen and nourishment to the outer layers of the retina, and along"
claude-sonnet-4-6,30,0,the cuban revolt against spain was led by,Máximo Gomez|Antonio Maceo|José Martí,0.0,0.0,False,"Based on the provided search results, the Cuban revolt against Spain was led by several key figures across different periods:  - **Carlos Manuel de Céspedes**, a sugar planter, led the first major rebellion in **1868**, freeing his slaves to fight with him for an independent Cuba (Document [4]). This uprising began at his sugar mill **La Demajagua** and resulted in the prolonged conflict known as the **Ten Years' War** (Document ["
claude-sonnet-4-6,30,0,when was the first documented case of tool mark identification,1835,0.0,1.0,False,"## First Documented Case of Tool Mark Identification  Based on the provided search results, the first successful documented case of **forensic firearm examination** (which relates to tool mark identification) occurred in **1835**, when a member of the **Bow Street Runners in London** matched a recovered bullet from a murder victim to a specific mold in a suspect's home, confirming that he had made the bullet.  As described in Document [1]: > ""The first"
claude-sonnet-4-6,30,0,who has won the mens singles title in the australian open tennis tournament,Roger Federer,0.0,1.0,False,"Based on the search results, here are some of the notable winners of the Men's Singles title at the Australian Open tennis tournament:  - **Roger Federer** – Won a record-equalling **six Australian Open titles** (2017, 2018, and others), tying Roy Emerson and Novak Djokovic for the most Australian Open men's singles titles.  - **Novak Djokovic** – Won **six Australian Open titles"
claude-sonnet-4-6,30,0,when did beds become popular in france and germany,the 12th century,0.0,1.0,False,"## History of Beds in France and Germany  Based on the provided sources, beds evolved in popularity and sophistication in France and Germany over several centuries:  ### France - **12th century**: Luxury increased and bedsteads were made of wood, decorated with inlaid, carved, and painted ornamentation. Folding beds also served as couches by day [Document 1]. - **14th century**: Feather beds became **highly prized poss"
claude-sonnet-4-6,30,0,who wrote the song the glory of love,Billy Hill,0.0,1.0,False,"Based on the search results, there are two different songs titled ""Glory of Love"" (or ""The Glory of Love""), each with different writers:  1. **""The Glory of Love""** (1936) was written by **Billy Hill**. It was first recorded by Benny Goodman in 1936 and became a number one pop hit. It was later covered by The Five Keys in 1951, becoming a number one R&B hit, and"
claude-sonnet-4-6,30,0,who wrote the book the origin of species,Charles Darwin,1.0,1.0,False,"Based on the search results, **Charles Darwin** wrote *On the Origin of Species* (full title: *On the Origin of Species by Means of Natural Selection, or the Preservation of Favoured Races in the Struggle for Life*). The book was published on **24 November 1859** and is considered to be the foundation of evolutionary biology. Darwin's book introduced the scientific theory that populations evolve over the course of generations through a process of natural selection,"
claude-sonnet-4-6,30,0,who sang rip it up and start again,Scottish post-punk band Orange Juice|Orange Juice,0.0,0.0,False,"Based on the search results, ""Rip It Up and Start Again"" is not actually a song performed by a single artist, but rather the title of a **book by Simon Reynolds** about the post-punk musical genre and era. According to Document [9], *Rip It Up and Start Again: Postpunk 1978–1984* was first released in the UK in April 2005 by Faber & Faber, and the US"
claude-sonnet-4-6,30,0,where are the winter olympics and when do they start,"Pyeongchang County, South Korea|Pyeongchang, South Korea|9 to 25 February 2018|9 February",0.0,0.0,False,"Based on the search results, here is information about recent and upcoming Winter Olympics:  - The **2018 Winter Olympics** (PyeongChang 2018) were held in **Pyeongchang County, Gangwon Province, South Korea**, and started on **February 9, 2018**, running through February 25, 2018.  - The **2022 Winter Olympics** (Beijing 2022) are scheduled to take place"
claude-sonnet-4-6,30,0,when does the miz and maryse show start,2018,1.0,1.0,False,"Based on the search results, **Miz & Mrs.** , the reality show starring The Miz and Maryse, was set to **premiere in 2018**. According to Document [1], ""She and her husband The Miz will also star in their own reality show titled Miz & Mrs. that will premiere in 2018."""
claude-sonnet-4-6,30,0,where was the first season of slasher filmed,"Orangeville, Ontario, Canada|Sudbury, Parry Sound",0.0,0.0,False,"Based on the search results, the first season of *Slasher* was filmed between **July and October 2015** in three Northern Ontario municipalities:  - **Sudbury** - **Sault Ste. Marie** - **Parry Sound**  These locations stood in for the show's fictitious setting, the town of **Waterbury, Canada**."
claude-sonnet-4-6,30,0,who said if a tree falls in the woods and nobody hears it,Philosopher George Berkeley|Charles Riborg Mann|George Ransom Twiss,0.0,1.0,False,"Based on the provided search results, there is no single person who originally ""said"" the phrase ""if a tree falls in the woods and nobody hears it."" Rather, it has evolved over time through multiple sources:  - The **current phrasing** of the question appears to have **originated in the 1910 book *Physics* by Charles Riborg Mann and George Ransom Twiss**, where it was posed as a quiz question from a purely physical point of"
claude-sonnet-4-6,30,0,turkish finnish and hungarian belong to which family of languages,Uralic languages,0.0,1.0,False,"Based on the search results, Turkish, Finnish, and Hungarian do **not** all belong to the same language family according to modern linguistics.  - **Finnish and Hungarian** both belong to the **Uralic (Finno-Ugric) language family**, as clearly stated in the search results. Document [1] notes that Hungarian, Finnish, and Estonian are among the Uralic languages with the most native speakers, while Document [8] confirms that ""the Hungarian"
claude-sonnet-4-6,30,0,when did united states enter world war i,April 1917,0.0,0.0,False,"## United States Entry into World War I  The United States officially entered World War I on **April 6, 1917**, when Congress voted to declare war on Germany. This came after more than **two and a half years** of efforts by President Woodrow Wilson to keep the United States out of the war.  ### Key Events Leading to Entry: - **German unrestricted submarine warfare**: On January 31, 1917, Germany announced it would resume unrestr"
claude-sonnet-4-6,30,0,who has given the theory of unbalanced economic growth,Hirschman,0.0,1.0,False,"## Theory of Unbalanced Economic Growth  The theory of unbalanced economic growth is generally associated with **Albert O. Hirschman**. According to Document [1], ""The theory is generally associated with Hirschman. He presented a complete theoretical formulation of the strategy.""  Hirschman's theory of unbalanced growth was developed in the context of underdeveloped countries, which typically display common characteristics such as: - Low levels of GN"
claude-sonnet-4-6,30,0,where did the term spirits for alcohol come from,Middle Eastern alchemy,0.0,1.0,False,"## Origin of the Term ""Spirits"" for Alcohol  The term **""spirits""** in reference to alcohol stems from **Middle Eastern alchemy**. According to Document [1], alchemists in the Middle East were primarily concerned with creating medical elixirs rather than transmuting lead into gold. During their alchemical processes, such as the distillation of alcohol, the **vapor that was given off and collected was called the ""spirit"" of the original material**."
claude-sonnet-4-6,30,0,who led the soldiers in ending the raid on the harper's ferry arsenal,Colonel Robert E. Lee|First Lieutenant Israel Greene|Brevet Colonel Robert E. Lee,1.0,1.0,False,"Based on the search results, the raid on Harpers Ferry was ended through a coordinated military effort. **Colonel Robert E. Lee** was in overall command of the operation to retake the arsenal. On the morning of October 18, Lee sent **Lieutenant J.E.B. Stuart** under a white flag of truce to negotiate a surrender with John Brown, which Brown refused. Lee then directed **First Lieutenant Israel Greene** to lead the U.S. Marines in the"
claude-sonnet-4-6,30,0,when did disney art of animation resort open,"May 31, 2012",0.0,1.0,False,"Based on the search results, Disney's Art of Animation Resort opened in two phases:  - **Family suites opened on May 31, 2012** - **Standard rooms opened on September 15, 2012**  As noted in Document [1], the resort was the fifth to be placed in the value-priced category at Walt Disney World Resort. The land it occupies was originally planned to be part of Disney's Pop Century Resort, but construction on the Art"
claude-sonnet-4-6,30,0,where would a subcutaneous injection be made in the skin,the subcutis,0.0,1.0,False,"## Location of Subcutaneous Injections in the Skin  A subcutaneous injection is administered into the **subcutis** (also called the subcutaneous tissue or hypodermis), which is the **layer of skin directly below the dermis and epidermis** — collectively referred to as the cutis (Document [1]).  ### Tissue Layer More specifically, the injection is delivered into the **subcutaneous fat layer**, which lies between the skin"
claude-sonnet-4-6,30,0,where are most nutrients absorbed in the human digestive tract,The small intestine|small intestine,0.0,1.0,False,"## Nutrient Absorption in the Human Digestive Tract  Most nutrients are absorbed in the **small intestine**. As stated in the search results, ""the primary function of the small intestine is the absorption of nutrients and minerals from food"" (Document 1).  ### Structure of the Small Intestine The small intestine has three distinct regions that play roles in absorption: - **Duodenum** – the shortest part, where preparation for absorption begins"
claude-sonnet-4-6,30,0,when do primary ossification centers appear in an embryo,prenatal development,0.0,1.0,False,"## Primary Ossification Centers in Embryonic Development  Based on the search results, primary ossification centers generally begin to appear **during fetal/prenatal development**, with specific timing varying by bone:  ### General Timeline - Primary ossification centers **mostly appear during fetal development**, though a few short bones begin their primary ossification after birth (Document [8]). - They are responsible for the formation of the **diaphyses of long bones**, short bones, and"
claude-sonnet-4-6,30,0,where does kevins family go in home alone 2,Florida,1.0,1.0,False,"Based on the search results, in **Home Alone 2: Lost in New York**, Kevin's family was heading to **Florida** for their Christmas vacation. As stated in Document [1]: ""Kevin and his family decide to take a trip to Florida, but Kevin takes the wrong plane and ends up in New York City."""
claude-sonnet-4-6,30,0,when is season 2 of jessica jones being released,"March 8, 2018",1.0,1.0,False,"Based on the search results, Season 2 of Jessica Jones was scheduled to be released on **March 8, 2018**. The season held its red carpet premiere on March 7, 2018, at the AMC Loews Lincoln Square (Document 1 and Document 20)."
claude-sonnet-4-6,30,0,what is final season of game of thrones,The eighth|eighth|the eighth season,0.0,1.0,False,"## Final Season of Game of Thrones  Based on the search results, the **eighth season** is the final season of Game of Thrones.  Here are the key details about it:  - It was **announced by HBO in July 2016** - It consists of only **six episodes**, which is fewer than previous seasons (seasons 1-6 had ten episodes each, and season 7 had seven episodes) - It is expected to **premiere"
claude-sonnet-4-6,30,0,an edge that is between a vertex and itself is a,loop,1.0,1.0,False,"Based on the search results, an edge that is between a vertex and itself is called a **loop** (also known as a **self-loop** or a **""buckle""**). As stated in Document [1], in graph theory, ""a loop (also called a self-loop or a 'buckle') is an edge that connects a vertex to itself."" It is also worth noting that a simple graph contains no loops."
claude-sonnet-4-6,30,0,when does the little couples new season start,"September 19, 2017",1.0,1.0,False,"Based on the search results, the new season of **The Little Couple** premiered on **September 19, 2017** (Document [1])."
claude-sonnet-4-6,30,0,how tall is the actor who plays hagrid in harry potter,6ft 1in,0.0,0.0,False,"Based on the search results, **Robbie Coltrane**, who plays Hagrid in the Harry Potter films, stands **6 feet 1 inch (1.85 m)** tall. However, since the character of Hagrid is described as being much larger, there is also an **unnamed 8-foot actor** who stands in for Coltrane in some scenes, as well as former English rugby union player **Martin Bayfield**, who"
claude-sonnet-4-6,30,0,what is the job of justice of the peace,dispense summary justice,0.0,0.0,False,"## The Role of a Justice of the Peace (JP)  A Justice of the Peace (JP) is a judicial officer of a lower court, appointed or elected to **keep the peace** in their jurisdiction. Their duties vary by country, but generally include:  ### Judicial Functions - Presiding over **petty/minor criminal cases**, such as misdemeanors, traffic violations, and other minor infractions - Hearing **small claims** cases, landlord-"
claude-sonnet-4-6,30,0,who won the oscar for best picture in 1976,Rocky,1.0,1.0,False,"Based on the search results, the Oscar for Best Picture in 1976 (awarded at the **49th Academy Awards** ceremony held on March 28, 1977) was won by **Rocky**. As stated in Document [1], ""Best Picture and Best Director ultimately went to Rocky,"" despite Network and All the President's Men each winning four Oscars at that ceremony."
claude-sonnet-4-6,30,0,who has trained the most melbourne cup winners,Bart Cummings,1.0,1.0,False,"Based on the search results, **Bart Cummings** has trained the most Melbourne Cup winners. He won **12 Melbourne Cups** in total up to 2008, and is regarded as the best Australian horse trainer of all time. As Document [1] notes, he first matched Etienne de Mestre's record of five Melbourne Cup wins in 1975, and then went on to surpass it, ultimately winning 12 Melbourne Cups throughout his"
claude-sonnet-4-6,30,0,who was involved in the mapp vs ohio case,Dollree Mapp,0.0,1.0,False,"## People Involved in Mapp v. Ohio  Based on the search results, several key individuals were involved in the landmark **Mapp v. Ohio (1961)** case:  ### Central Figure - **Dollree Mapp** – The defendant, who was an employee in illegal gambling rackets in Cleveland, Ohio. She was convicted of possessing pornographic materials and appealed her case to the Supreme Court, arguing that the Fourth Amendment should be incorporated at"
